Time (s),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,,6.14,
5.0,,0.26,
10.0,,1.7,
15.0,,0.48,
20.0,,-0.2,
25.0,,-0.55,
30.0,,0.82,
35.0,,-0.72,
40.0,,-0.38,
45.0,,-0.67,
50.0,,-1.26,
55.0,,0.6,
60.0,,0.02,
65.0,,1.02,
70.0,,2.95,
75.0,,2.79,
80.0,,2.84,
85.0,,2.04,
90.0,,-0.94,
95.0,,-1.73,
100.0,,-0.36,
105.0,,1.66,
110.0,,1.73,
115.0,,1.81,
120.0,,0.89,
125.0,,1.42,
130.0,,0.89,
135.0,,0.12,
140.0,,1.46,
145.0,,2.66,
150.0,,2.94,
155.0,,-0.03,
160.0,14.2,0.94,0.07
165.0,15.8,1.35,0.15
170.0,18.7,0.75,0.24
175.0,20.2,0.08,0.34
180.0,20.0,-0.18,0.44
185.0,20.1,1.44,0.55
190.0,20.5,2.27,0.65
195.0,20.8,0.71,0.75
200.0,20.7,-0.93,0.86
205.0,20.3,0.59,0.96
210.0,20.4,2.01,1.06
215.0,18.8,2.17,1.15
220.0,17.7,0.98,1.24
225.0,18.0,-0.69,1.33
230.0,16.3,0.09,1.41
235.0,16.3,1.16,1.49
240.0,15.4,0.82,1.57
245.0,14.7,0.95,1.64
250.0,14.1,0.42,1.72
255.0,14.4,0.62,1.79
260.0,13.1,1.09,1.85
265.0,11.3,1.26,1.91
270.0,10.6,1.92,1.96
275.0,9.8,2.18,2.01
280.0,9.9,1.78,2.06
285.0,8.4,0.73,2.1
290.0,9.0,-0.06,2.15
295.0,7.8,-0.95,2.19
300.0,7.1,-0.47,2.22
305.0,6.6,-0.6,2.26
310.0,6.7,0.72,2.29
315.0,5.8,1.42,2.32
320.0,5.9,0.85,2.35
325.0,5.2,1.14,2.37
330.0,5.0,0.31,2.4
335.0,4.6,1.2,2.42
340.0,4.4,0.43,2.44
345.0,4.3,0.37,2.47
350.0,4.1,0.29,2.49
355.0,4.1,0.64,2.51
360.0,4.0,1.07,2.53
365.0,3.6,0.14,2.54
370.0,2.4,0.15,2.56
375.0,2.8,0.65,2.57
380.0,2.8,-4.94,2.58
385.0,2.4,-1.15,2.6
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
